"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass"
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Hexatoma",7,1,0.656332337
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Hydropsyche",14,1,8.794998077
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Leuctra",1,1,0.003
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Leuctra",2,38,0.73769979
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Leuctra",3,6,0.347245931
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Leuctra",4,1,0.125623495
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Orthocladine",5,1,0.075250326
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Oulimnius(A)",5,1,0.06387
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Oulimnius",3,1,0.228469625
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Oulimnius",4,1,0.47645507
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Oulimnius",5,1,0.842573224
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Oulimnius",6,1,1.342455507
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Prostoia",2,2,0.068234602
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Stagnicola",3,1,0.788397709
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Acroneuria",12,1,0.5843423842
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Acroneuria",25,1,6.264634083
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Acroneuria",28,1,9.035836382
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",4,2,0.370359299
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",5,2,0.664549732
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",6,3,1.607213645
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",7,8,6.418638723
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",8,2,2.276784057
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",10,5,10.2132999
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",11,2,5.24414765
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",12,2,6.586898031
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",13,1,4.06188537
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Diplectrona",4,1,0.185179649
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Diplectrona",5,1,0.332274866
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Ectopria",3,3,1.228720935
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Ectopria",7,1,4.899322266
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Leuctra",5,1,0.229164028
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Oreogeton",7,3,1.040182891
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Oulimnius(A)",3,3,0.19161
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Oulimnius(A)",4,1,0.06387
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Oulimnius",4,2,0.952910139
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Paracapnia",4,1,0.125713868
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Psephenus",3,1,0.182823198
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Stenelmis (A)",6,2,1.46566
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Taeniopteryx",3,1,0.131689311
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Tanypodinae",3,1,0.003802506
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Acroneuria",17,1,1.801210686
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Acroneuria",19,1,2.580389341
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Atherix",9,1,11.15461862
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Atherix",13,1,28.86962254
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Atherix",14,1,34.96799222
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Atherix",15,1,41.79800875
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Atherix",18,1,66.97585938
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Capniidae",1,1,0.004
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cernotina",3,2,0.229024656
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",3,1,0.087147266
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",4,1,0.185179649
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",5,2,0.664549732
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",6,2,1.071475763
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",7,3,2.406989521
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",8,1,1.138392028
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",10,1,2.042659979
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cyrnellus",6,1,0.661849376
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Diplectrona",5,1,0.332274866
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Diplectrona",6,1,0.535737882
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Diplectrona",7,1,0.80232984
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Leuctra",2,4,0.077652609
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Leuctra",3,3,0.173622965
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Leuctra",4,2,0.25124699
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Orthocladine",3,1,0.023793663
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Orthocladine",4,1,0.045506477
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Orthocladine",7,1,0.160650092
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Oulimnius",3,3,0.685408874
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Paracapnia",2,5,0.112122196
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Paracapnia",3,1,0.061469623
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Paracapnia",4,1,0.125713868
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Rhagovelia",4,1,0.389940809
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Stenelmis",5,1,0.610602094
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Stenelmis",6,1,0.961434256
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Taeniopteryx",2,1,0.043869948
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Taeniopteryx",3,1,0.131689311
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Tanypodinae",3,1,0.003802506
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Tanypodinae",6,1,0.003804087
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Acroneuria",8,1,0.1575942758
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Acroneuria",9,1,0.2306032329
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Atherix",18,1,66.97585938
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Atherix",19,1,77.02654332
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Atherix",20,1,87.9522928
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",5,2,0.664549732
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",6,1,0.535737882
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",9,1,1.549927753
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",10,2,4.085319958
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",11,1,2.622073825
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",13,1,4.06188537
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",15,1,5.90956044
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Diplectrona",5,1,0.332274866
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Diplectrona",8,1,1.138392028
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Diplectrona",9,1,1.549927753
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Diplectrona",10,1,2.042659979
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Hexatoma",5,1,0.274015684
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Hexatoma",6,1,0.439875665
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Hexatoma",7,1,0.656332337
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Leuctra",2,1,0.019413152
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Leuctra",5,1,0.229164028
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Optioservus",6,2,1.568275305
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Oulimnius(A)",8,1,0.06387
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Oulimnius",6,1,1.342455507
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Paracapnia",2,1,0.022424439
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Paracapnia",3,2,0.122939247
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Stylogomphus",4,1,0.536704713
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Acroneuria",8,1,0.1575942758
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Acroneuria",22,1,4.144419471
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cernotina",4,1,0.23717679
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cernotina",5,1,0.417206849
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",4,2,0.370359299
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",5,11,3.655023525
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",6,7,3.750165171
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",7,5,4.011649202
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",8,7,7.968744199
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",9,3,4.649783258
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",10,6,12.25595987
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",11,5,13.11036912
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",12,8,26.34759212
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",13,2,8.12377074
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",14,1,4.932323276
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",15,1,5.90956044
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Diplectrona",3,1,0.087147266
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Diplectrona",5,1,0.332274866
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Diplectrona",6,2,1.071475763
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Diplectrona",7,1,0.80232984
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Leuctra",2,4,0.077652609
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Leuctra",3,2,0.115748644
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Optioservus",5,2,0.91420968
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Optioservus",6,3,2.352412957
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Oulimnius(A)",3,1,0.06387
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Oulimnius",3,2,0.456939249
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Oulimnius",4,1,0.47645507
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Oulimnius",6,6,8.054733044
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Paracapnia",1,1,0.004
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Paracapnia",2,3,0.067273318
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Paracapnia",3,2,0.122939247
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Rhyacophila",5,1,0.535896358
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Taeniopteryx",1,1,0.0067
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Taeniopteryx",2,3,0.131609844
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Taeniopteryx",3,3,0.395067932
"EAS","REF","25","11/14/23","November","> 1",1,"Adult",4,1,0.89036659
"EAS","REF","25","11/14/23","November","> 1",1,"Ectopria",7,1,4.899322266
"EAS","REF","25","11/14/23","November","> 1",1,"Goera",12,1,59.44852309
"EAS","REF","25","11/14/23","November","> 1",1,"Oulimnius",2,1,0.081086867
"EAS","REF","25","11/14/23","November","> 1",1,"Oulimnius",3,1,0.228469625
"EAS","REF","25","11/14/23","November","> 1",2,"Acerpenna",6,1,0.94366665
"EAS","REF","25","11/14/23","November","> 1",2,"Orthocladine",3,2,0.047587326
"EAS","REF","25","11/14/23","November","> 1",2,"Orthocladine",4,1,0.045506477
"EAS","REF","25","11/14/23","November","> 1",2,"Orthocladine",5,1,0.075250326
"EAS","REF","25","11/14/23","November","> 1",2,"Paracapnia",4,11,1.38285255
"EAS","REF","25","11/14/23","November","> 1",2,"Paracapnia",5,8,1.751815558
"EAS","REF","25","11/14/23","November","> 1",2,"Paracapnia",6,1,0.344605457
"EAS","REF","25","11/14/23","November","> 1",2,"Probezzia",6,1,0.2398014091
"EAS","REF","25","11/14/23","November","> 1",2,"Probezzia",7,1,0.3467276304
"EAS","REF","25","11/14/23","November","> 1",2,"Pupa",3,1,0.058529109
"EAS","REF","25","11/14/23","November","> 1",2,"Simulium",3,1,0.087365377
"EAS","REF","25","11/14/23","November","> 1",3,"Acroneuria",4,1,0.1677302881
"EAS","REF","25","11/14/23","November","> 1",3,"Acroneuria",12,1,5.843423842
"EAS","REF","25","11/14/23","November","> 1",3,"Adult",4,1,0.89036659
"EAS","REF","25","11/14/23","November","> 1",3,"Cernotina",3,1,0.0539103
"EAS","REF","25","11/14/23","November","> 1",3,"Hydropsyche",9,1,2.525521225
"EAS","REF","25","11/14/23","November","> 1",3,"Leuctra",4,1,0.125623495
"EAS","REF","25","11/14/23","November","> 1",3,"Leuctra",5,1,0.229164028
"EAS","REF","25","11/14/23","November","> 1",3,"Leuctra",6,2,0.749015352
"EAS","REF","25","11/14/23","November","> 1",3,"Orthocladine",3,3,0.071380989
"EAS","REF","25","11/14/23","November","> 1",3,"Orthocladine",4,5,0.227532386
"EAS","REF","25","11/14/23","November","> 1",3,"Oulimnius",3,2,0.456939249
"EAS","REF","25","11/14/23","November","> 1",3,"Oulimnius",4,1,0.47645507
"EAS","REF","25","11/14/23","November","> 1",3,"Paracapnia",3,1,0.061469623
"EAS","REF","25","11/14/23","November","> 1",3,"Paracapnia",4,2,0.251427736
"EAS","REF","25","11/14/23","November","> 1",3,"Paraleptophlebia",6,1,0.7086453558
"EAS","REF","25","11/14/23","November","> 1",4,"Acroneuria",5,1,0.3450044168
"EAS","REF","25","11/14/23","November","> 1",4,"Adult",2,1,0.192039017
"EAS","REF","25","11/14/23","November","> 1",4,"Adult",4,1,0.89036659
"EAS","REF","25","11/14/23","November","> 1",4,"Leptophlebiidae",6,3,2.608266483
"EAS","REF","25","11/14/23","November","> 1",4,"Orthocladine",3,2,0.047587326
"EAS","REF","25","11/14/23","November","> 1",4,"Orthocladine",4,8,0.364051817
"EAS","REF","25","11/14/23","November","> 1",4,"Orthocladine",5,1,0.075250326
"EAS","REF","25","11/14/23","November","> 1",4,"Paracapnia",3,1,0.061469623
"EAS","REF","25","11/14/23","November","> 1",4,"Paracapnia",4,1,0.125713868
"EAS","REF","25","11/14/23","November","> 1",4,"Stenonema",5,2,1.72482682
"EAS","REF","25","11/14/23","November","> 1",5,"Acroneuria",4,1,0.1677302881
"EAS","REF","25","11/14/23","November","> 1",5,"Acroneuria",5,2,0.6900088335
"EAS","REF","25","11/14/23","November","> 1",5,"Adult",5,1,1.458917434
"EAS","REF","25","11/14/23","November","> 1",5,"Dicranota",4,1,0.10447105
"EAS","REF","25","11/14/23","November","> 1",5,"Diplectrona",4,1,0.185179649
"EAS","REF","25","11/14/23","November","> 1",5,"Diplectrona",5,2,0.664549732
"EAS","REF","25","11/14/23","November","> 1",5,"Diplectrona",9,1,1.549927753
"EAS","REF","25","11/14/23","November","> 1",5,"Leuctra",4,1,0.125623495
"EAS","REF","25","11/14/23","November","> 1",5,"Leuctra",5,1,0.229164028
"EAS","REF","25","11/14/23","November","> 1",5,"Leuctra",6,1,0.374507676
"EAS","REF","25","11/14/23","November","> 1",5,"Orthocladine",3,1,0.023793663
"EAS","REF","25","11/14/23","November","> 1",5,"Oulimnius",3,1,0.228469625
"EAS","REF","25","11/14/23","November","> 1",5,"Paracapnia",4,1,0.125713868
"EAS","REF","25","11/14/23","November","> 1",5,"Paraleptophlebia",4,2,0.4341348469
"EAS","REF","25","11/14/23","November","> 1",5,"Paraleptophlebia",5,2,0.8325456671
"EAS","REF","25","11/14/23","November","> 1",5,"Paraleptophlebia",6,1,0.7086453558
"EAS","REF","25","11/14/23","November","> 1",5,"Probezzia",6,1,0.2398014091
"EAS","REF","25","11/14/23","November","> 1",5,"Stenonema",5,1,0.86241341
"EAS","REF","25","11/14/23","November","> 1",5,"Stenonema",10,1,5.287008025
"FRY","MID","402","11/14/23","November","> 1",1,"Acroneuria",7,1,1.023553308
"FRY","MID","402","11/14/23","November","> 1",1,"Acroneuria",8,1,1.575942758
"FRY","MID","402","11/14/23","November","> 1",1,"Cernotina",5,1,0.0898505
"FRY","MID","402","11/14/23","November","> 1",1,"Dicranota",4,1,0.10447105
"FRY","MID","402","11/14/23","November","> 1",1,"Leuctra",5,1,0.229164028
"FRY","MID","402","11/14/23","November","> 1",1,"Orthocladine",11,1,0.444968336
"FRY","MID","402","11/14/23","November","> 1",1,"Oulimnius(A)",3,1,0.06387
"FRY","MID","402","11/14/23","November","> 1",1,"Oulimnius(A)",6,1,0.06387
"FRY","MID","402","11/14/23","November","> 1",1,"Oulimnius",6,1,1.342455507
"FRY","MID","402","11/14/23","November","> 1",1,"Probezzia",7,1,0.3467276304
"FRY","MID","402","11/14/23","November","> 1",1,"Psephenus",2,1,0.056801552
"FRY","MID","402","11/14/23","November","> 1",1,"Psephenus",3,3,0.548469595
"FRY","MID","402","11/14/23","November","> 1",1,"Psephenus",4,1,0.419015106
"FRY","MID","402","11/14/23","November","> 1",1,"Rhyacophila",7,1,0.923646585
"FRY","MID","402","11/14/23","November","> 1",1,"Stenonema",7,1,2.079631765
"FRY","MID","402","11/14/23","November","> 1",1,"Stylogomphus",12,1,12.9122356
"FRY","MID","402","11/14/23","November","> 1",1,"Tanypodinae",7,2,0.828600072
"FRY","MID","402","11/14/23","November","> 1",1,"Tanytarsini",4,1,0.035116372
"FRY","MID","402","11/14/23","November","> 1",1,"Tipula",8,1,1.029031839
"FRY","MID","402","11/14/23","November","> 1",2,"Acroneuria",6,4,2.487702448
"FRY","MID","402","11/14/23","November","> 1",2,"Acroneuria",8,1,1.575942758
"FRY","MID","402","11/14/23","November","> 1",2,"Acroneuria",9,1,2.306032329
"FRY","MID","402","11/14/23","November","> 1",2,"Alloperla",4,1,0.2706469304
"FRY","MID","402","11/14/23","November","> 1",2,"Ectopria",7,1,4.899322266
"FRY","MID","402","11/14/23","November","> 1",2,"Goera",11,1,41.08964675
"FRY","MID","402","11/14/23","November","> 1",2,"Leuctra",4,2,0.25124699
"FRY","MID","402","11/14/23","November","> 1",2,"Leuctra",5,2,0.458328055
"FRY","MID","402","11/14/23","November","> 1",2,"Optioservus",6,2,1.568275305
"FRY","MID","402","11/14/23","November","> 1",2,"Oulimnius",3,1,0.228469625
"FRY","MID","402","11/14/23","November","> 1",2,"Oulimnius",4,3,1.429365209
"FRY","MID","402","11/14/23","November","> 1",2,"Oulimnius",7,1,1.990377983
"FRY","MID","402","11/14/23","November","> 1",2,"Paracapnia",4,3,0.377141605
"FRY","MID","402","11/14/23","November","> 1",2,"Psephenus",3,1,0.182823198
"FRY","MID","402","11/14/23","November","> 1",2,"Rhagovelia",4,1,0.389940809
"FRY","MID","402","11/14/23","November","> 1",2,"Stenonema",5,1,0.86241341
"FRY","MID","402","11/14/23","November","> 1",3,"Diplectrona",6,1,0.535737882
"FRY","MID","402","11/14/23","November","> 1",3,"Diplectrona",9,1,1.549927753
"FRY","MID","402","11/14/23","November","> 1",3,"Rhagovelia",4,1,0.389940809
"FRY","MID","402","11/14/23","November","> 1",4,"Acroneuria",6,1,0.621925612
"FRY","MID","402","11/14/23","November","> 1",4,"Acroneuria",8,1,1.575942758
"FRY","MID","402","11/14/23","November","> 1",4,"Acroneuria",10,1,3.241556539
"FRY","MID","402","11/14/23","November","> 1",4,"Cernotina",5,1,0.0898505
"FRY","MID","402","11/14/23","November","> 1",4,"Cyrnellus",5,1,0.417206849
"FRY","MID","402","11/14/23","November","> 1",4,"Ectopria",7,1,4.899322266
"FRY","MID","402","11/14/23","November","> 1",4,"Goera",12,1,59.44852309
"FRY","MID","402","11/14/23","November","> 1",4,"Leuctra",5,5,1.145820138
"FRY","MID","402","11/14/23","November","> 1",4,"Optioservus(A)",4,1,0.45238
"FRY","MID","402","11/14/23","November","> 1",4,"Optioservus",3,2,0.201545691
"FRY","MID","402","11/14/23","November","> 1",4,"Paracapnia",3,1,0.061469623
"FRY","MID","402","11/14/23","November","> 1",4,"Pteronarcys",23,1,478.9560544
"FRY","MID","402","11/14/23","November","> 1",4,"Pteronarcys",28,1,838.1940491
"FRY","MID","402","11/14/23","November","> 1",5,"Cheumatopsyche",14,1,5.012851003
"FRY","MID","402","11/14/23","November","> 1",5,"Cyrnellus",5,1,0.417206849
"FRY","MID","402","11/14/23","November","> 1",5,"Diplectrona",6,1,0.535737882
"FRY","MID","402","11/14/23","November","> 1",5,"Diplectrona",11,1,2.622073825
"FRY","MID","402","11/14/23","November","> 1",5,"Paracapnia",3,1,0.061469623
"FRY","MID","402","11/14/23","November","> 1",5,"Paracapnia",4,1,0.125713868
"FRY","MID","402","11/14/23","November","> 1",5,"Paracapnia",5,1,0.218976945
"RIC","HIGH","1457","11/14/23","November","> 1",1,"Acroneuria",6,1,0.621925612
"RIC","HIGH","1457","11/14/23","November","> 1",1,"Acroneuria",7,1,1.023553308
"RIC","HIGH","1457","11/14/23","November","> 1",1,"Acroneuria",8,3,4.727828275
"RIC","HIGH","1457","11/14/23","November","> 1",1,"Boyeria",14,1,13.73637115
"RIC","HIGH","1457","11/14/23","November","> 1",1,"Cheumatopsyche",5,4,1.350799047
"RIC","HIGH","1457","11/14/23","November","> 1",1,"Cheumatopsyche",6,1,0.544484622
