"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass","Density","Biomass.Area.Corrected"
"LLC","HIGH","1242","10/22/23","October","> 1",2,"Helichus",5,1,1.615101047,10.7642626480086,17.3853718729817
"LLC","HIGH","1242","10/22/23","October","> 1",2,"Optioservus",5,1,0.45710484,10.7642626480086,4.92039655543595
"LLC","HIGH","1242","10/22/23","October","> 1",2,"Optioservus",6,1,0.784137652,10.7642626480086,8.44066363832077
"LLC","HIGH","1242","10/22/23","October","> 1",2,"Orthocladine",3,1,0.023793663,10.7642626480086,0.256121237890205
"LLC","HIGH","1242","10/22/23","October","> 1",2,"Orthocladine",4,2,0.091012954,21.5285252960172,1.95937468245425
"LLC","HIGH","1242","10/22/23","October","> 1",2,"Orthocladine",5,1,0.075250326,10.7642626480086,0.810014273412271
"LLC","HIGH","1242","10/22/23","October","> 1",2,"Orthocladine",6,1,0.113496616,10.7642626480086,1.22170738428418
"LLC","HIGH","1242","10/22/23","October","> 1",2,"Probezzia",6,1,0.0239801409,10.7642626480086,0.258128534983854
"LLC","HIGH","1242","10/22/23","October","> 1",2,"Rhyacophila",6,1,0.842267989,10.7642626480086,9.06639385360603
"LLC","HIGH","1242","10/22/23","October","> 1",2,"Taeniopteryx",2,1,0.043869948,10.7642626480086,0.47222764262648
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Paracapnia",2,3,0.067273318,32.2927879440258,2.17244299246502
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Paracapnia",3,6,0.36881774,64.5855758880517,23.8203061356297
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Paracapnia",4,1,0.125713868,10.7642626480086,1.35321709364909
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Paracapnia",6,1,0.344605457,10.7642626480086,3.70942364908504
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Cheumatopsyche",8,1,1.138392028,10.7642626480086,12.2539507857912
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Cheumatopsyche",9,1,1.549927753,10.7642626480086,16.6838294187298
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Cheumatopsyche",10,2,4.085319958,21.5285252960172,87.950914058127
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Cheumatopsyche",11,1,2.622073825,10.7642626480086,28.2246913347686
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Cheumatopsyche",12,1,3.293449015,10.7642626480086,35.4515502152853
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Cheumatopsyche",13,1,4.06188537,10.7642626480086,43.7232009687836
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Diplectrona",7,1,0.80232984,10.7642626480086,8.63648912809473
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Orthocladine",4,1,0.045506477,10.7642626480086,0.489843670613563
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Orthocladine",7,1,0.160650092,10.7642626480086,1.72927978471475
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Taeniopteryx",2,1,0.043869948,10.7642626480086,0.47222764262648
"LLC","HIGH","1242","10/22/23","October","> 1",3,"Taeniopteryx",3,1,0.131689311,10.7642626480086,1.41753833153929
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Paracapnia",1,2,0.008,21.5285252960172,0.172228202368138
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Paracapnia",2,8,0.179395513,86.1141011840689,15.4484833584499
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Paracapnia",3,17,1.044983596,182.992465016146,191.224124133477
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Paracapnia",4,14,1.759994155,150.699677072121,265.23055080732
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Paracapnia",5,5,1.094884724,53.8213132400431,58.9281336921421
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Cheumatopsyche",7,1,0.80232984,10.7642626480086,8.63648912809473
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Cheumatopsyche",9,1,1.549927753,10.7642626480086,16.6838294187298
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Cheumatopsyche",10,2,4.085319958,21.5285252960172,87.950914058127
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Diplectrona",5,1,0.332274866,10.7642626480086,3.57669392895587
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Diplectrona",9,1,1.549927753,10.7642626480086,16.6838294187298
"LLC","HIGH","1242","10/22/23","October","> 1",4,"Taeniopteryx",3,1,0.131689311,10.7642626480086,1.41753833153929
"LLC","HIGH","1242","10/22/23","October","> 1",5,"Paracapnia",1,1,0.004,10.7642626480086,0.0430570505920344
"LLC","HIGH","1242","10/22/23","October","> 1",5,"Paracapnia",2,5,0.112122196,53.8213132400431,6.0345638320775
"LLC","HIGH","1242","10/22/23","October","> 1",5,"Paracapnia",3,8,0.491756987,86.1141011840689,42.3472109364909
"LLC","HIGH","1242","10/22/23","October","> 1",5,"Paracapnia",4,6,0.754283209,64.5855758880517,48.7158154359526
"LLC","HIGH","1242","10/22/23","October","> 1",5,"Paracapnia",5,2,0.43795389,21.5285252960172,9.42850139935415
"LLC","HIGH","1242","10/22/23","October","> 1",5,"Cheumatopsyche",7,1,0.80232984,10.7642626480086,8.63648912809473
"LLC","HIGH","1242","10/22/23","October","> 1",5,"Cheumatopsyche",9,1,1.549927753,10.7642626480086,16.6838294187298
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Acroneuria",6,1,0.0621925612,10.7642626480086,0.66945706350915
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Acroneuria",7,1,0.1023553308,10.7642626480086,1.10177966415501
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Acroneuria",9,2,0.4612064657,21.5285252960172,9.92909506350915
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Acroneuria",10,1,0.3241556539,10.7642626480086,3.48929659741658
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Boyeria",14,1,13.73637115,10.7642626480086,147.861906889128
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Paracapnia",2,6,0.134546635,64.5855758880517,8.68977190527449
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Paracapnia",3,2,0.122939247,21.5285252960172,2.64670068891281
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Cheumatopsyche",5,1,0.332274866,10.7642626480086,3.57669392895587
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Cheumatopsyche",6,1,0.535737882,10.7642626480086,5.76682327233585
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Cheumatopsyche",7,2,1.604659681,21.5285252960172,34.5459565339074
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Cheumatopsyche",8,4,4.553568114,43.0570505920345,196.063212658773
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Cheumatopsyche",9,1,1.549927753,10.7642626480086,16.6838294187298
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Cheumatopsyche",10,5,10.2132999,53.8213132400431,549.6932131324
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Cheumatopsyche",11,2,5.24414765,21.5285252960172,112.898765339074
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Cheumatopsyche",12,3,9.880347046,32.2927879440258,319.06395196986
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Cheumatopsyche",13,1,4.06188537,10.7642626480086,43.7232009687836
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Ectopria",4,1,0.95121253,10.7642626480086,10.2391015069968
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Hexatoma",7,1,0.656332337,10.7642626480086,7.0649336598493
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Hydropsyche",14,1,8.794998077,10.7642626480086,94.6716692895587
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Leuctra",1,1,0.003,10.7642626480086,0.0322927879440258
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Leuctra",2,38,0.73769979,409.041980624327,301.75018320775
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Leuctra",3,6,0.347245931,64.5855758880517,22.4270784284177
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Leuctra",4,1,0.125623495,10.7642626480086,1.3522442949408
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Orthocladine",5,1,0.075250326,10.7642626480086,0.810014273412271
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Oulimnius",3,1,0.228469625,10.7642626480086,2.45930705059203
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Oulimnius",4,1,0.47645507,10.7642626480086,5.12868751345533
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Oulimnius",5,1,0.842573224,10.7642626480086,9.06967948331539
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Oulimnius",6,1,1.342455507,10.7642626480086,14.4505436706136
"RIC","HIGH","1457","10/21/23","October","> 1",1,"Prostoia",2,2,0.068234602,21.5285252960172,1.46899035522067
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Acroneuria",12,1,0.5843423842,10.7642626480086,6.29001489989236
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Acroneuria",25,1,6.264634083,10.7642626480086,67.4341666630786
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Acroneuria",28,1,9.035836382,10.7642626480086,97.2641160602799
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",4,2,0.370359299,21.5285252960172,7.97328953713671
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",5,2,0.664549732,21.5285252960172,14.3067757158235
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",6,3,1.607213645,32.2927879440258,51.9014094187298
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",7,8,6.418638723,86.1141011840689,552.735304456405
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",8,2,2.276784057,21.5285252960172,49.0158031646932
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",10,5,10.2132999,53.8213132400431,549.6932131324
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",11,2,5.24414765,21.5285252960172,112.898765339074
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",12,2,6.586898031,21.5285252960172,141.80620088267
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Cheumatopsyche",13,1,4.06188537,10.7642626480086,43.7232009687836
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Diplectrona",4,1,0.185179649,10.7642626480086,1.99332237890205
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Diplectrona",5,1,0.332274866,10.7642626480086,3.57669392895587
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Ectopria",3,3,1.228720935,32.2927879440258,39.6788245963401
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Ectopria",7,1,4.899322266,10.7642626480086,52.7375916684607
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Leuctra",5,1,0.229164028,10.7642626480086,2.4667817868676
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Oreogeton",7,3,1.040182891,32.2927879440258,33.5904055220667
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Oulimnius",4,2,0.952910139,21.5285252960172,20.5147500322928
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Paracapnia",4,1,0.125713868,10.7642626480086,1.35321709364909
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Psephenus",3,1,0.182823198,10.7642626480086,1.96795692142088
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Taeniopteryx",3,1,0.131689311,10.7642626480086,1.41753833153929
"RIC","HIGH","1457","10/21/23","October","> 1",2,"Tanypodinae",3,1,0.003802506,10.7642626480086,0.0409311733046286
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Acroneuria",17,1,1.801210686,10.7642626480086,19.3887049085038
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Acroneuria",19,1,2.580389341,10.7642626480086,27.7759886006459
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Atherix",9,1,1.115461862,10.7642626480086,12.0071244564047
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Atherix",13,1,2.886962254,10.7642626480086,31.076019956943
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Atherix",14,1,3.496799222,10.7642626480086,37.6404652529602
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Atherix",15,1,4.179800875,10.7642626480086,44.9924744348762
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Atherix",18,1,6.697585938,10.7642626480086,72.0945741442411
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Paracapnia",1,1,0.004,10.7642626480086,0.0430570505920344
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cernotina",3,2,0.229024656,21.5285252960172,4.93056310010764
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",3,1,0.087147266,10.7642626480086,0.938076060279871
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",4,1,0.185179649,10.7642626480086,1.99332237890205
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",5,2,0.664549732,21.5285252960172,14.3067757158235
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",6,2,1.071475763,21.5285252960172,23.0672930678149
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",7,3,2.406989521,32.2927879440258,77.7284021851453
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",8,1,1.138392028,10.7642626480086,12.2539507857912
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cheumatopsyche",10,1,2.042659979,10.7642626480086,21.9877285145318
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Cyrnellus",6,1,0.661849376,10.7642626480086,7.12432051668461
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Diplectrona",5,1,0.332274866,10.7642626480086,3.57669392895587
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Diplectrona",6,1,0.535737882,10.7642626480086,5.76682327233585
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Diplectrona",7,1,0.80232984,10.7642626480086,8.63648912809473
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Leuctra",2,4,0.077652609,43.0570505920345,3.34349231431647
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Leuctra",3,3,0.173622965,32.2927879440258,5.60676959095802
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Leuctra",4,2,0.25124699,21.5285252960172,5.40897717976319
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Orthocladine",3,1,0.023793663,10.7642626480086,0.256121237890205
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Orthocladine",4,1,0.045506477,10.7642626480086,0.489843670613563
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Orthocladine",7,1,0.160650092,10.7642626480086,1.72927978471475
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Oulimnius",3,3,0.685408874,32.2927879440258,22.1337634230355
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Paracapnia",2,5,0.112122196,53.8213132400431,6.0345638320775
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Paracapnia",3,1,0.061469623,10.7642626480086,0.661675166846071
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Paracapnia",4,1,0.125713868,10.7642626480086,1.35321709364909
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Rhagovelia",4,1,0.389940809,10.7642626480086,4.19742528525296
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Stenelmis",5,1,0.610602094,10.7642626480086,6.57268131324004
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Stenelmis",6,1,0.961434256,10.7642626480086,10.3491308503768
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Taeniopteryx",2,1,0.043869948,10.7642626480086,0.47222764262648
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Taeniopteryx",3,1,0.131689311,10.7642626480086,1.41753833153929
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Tanypodinae",3,1,0.003802506,10.7642626480086,0.0409311733046286
"RIC","HIGH","1457","10/21/23","October","> 1",3,"Tanypodinae",6,1,0.003804087,10.7642626480086,0.0409481916038751
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Acroneuria",8,1,0.1575942758,10.7642626480086,1.69638617653391
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Acroneuria",9,1,0.2306032329,10.7642626480086,2.4822737664155
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Atherix",18,1,6.697585938,10.7642626480086,72.0945741442411
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Atherix",19,1,7.702654332,10.7642626480086,82.9133943164693
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Atherix",20,1,8.79522928,10.7642626480086,94.6741580193757
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",5,2,0.664549732,21.5285252960172,14.3067757158235
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",6,1,0.535737882,10.7642626480086,5.76682327233585
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",9,1,1.549927753,10.7642626480086,16.6838294187298
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",10,2,4.085319958,21.5285252960172,87.950914058127
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",11,1,2.622073825,10.7642626480086,28.2246913347686
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",13,1,4.06188537,10.7642626480086,43.7232009687836
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Cheumatopsyche",15,1,5.90956044,10.7642626480086,63.6120607104413
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Diplectrona",5,1,0.332274866,10.7642626480086,3.57669392895587
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Diplectrona",8,1,1.138392028,10.7642626480086,12.2539507857912
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Diplectrona",9,1,1.549927753,10.7642626480086,16.6838294187298
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Diplectrona",10,1,2.042659979,10.7642626480086,21.9877285145318
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Hexatoma",5,1,0.274015684,10.7642626480086,2.94957679224973
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Hexatoma",6,1,0.439875665,10.7642626480086,4.73493719052745
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Hexatoma",7,1,0.656332337,10.7642626480086,7.0649336598493
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Leuctra",2,1,0.019413152,10.7642626480086,0.208968266953714
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Leuctra",5,1,0.229164028,10.7642626480086,2.4667817868676
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Optioservus",6,2,1.568275305,21.5285252960172,33.7626545748116
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Oulimnius",6,1,1.342455507,10.7642626480086,14.4505436706136
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Paracapnia",2,1,0.022424439,10.7642626480086,0.241382551130248
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Paracapnia",3,2,0.122939247,21.5285252960172,2.64670068891281
"RIC","HIGH","1457","10/21/23","October","> 1",4,"Stylogomphus",4,1,0.536704713,10.7642626480086,5.77723049515608
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Acroneuria",8,1,0.1575942758,10.7642626480086,1.69638617653391
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Acroneuria",22,1,4.144419471,10.7642626480086,44.6116197093649
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cernotina",4,1,0.23717679,10.7642626480086,2.55303326157158
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cernotina",5,1,0.417206849,10.7642626480086,4.49092410118407
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",4,2,0.370359299,21.5285252960172,7.97328953713671
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",5,11,3.655023525,118.406889128095,432.779965285253
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",6,7,3.750165171,75.3498385360603,282.574340118407
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",7,5,4.011649202,53.8213132400431,215.912228310011
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",8,7,7.968744199,75.3498385360603,600.443588729817
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",9,3,4.649783258,32.2927879440258,150.154464736276
"RIC","HIGH","1457","10/21/23","October","> 1",5,"Cheumatopsyche",10,6,12.25595987,64.5855758880517,791.558226264801
