Site,SC Category,SC Level,Sample Date,Fraction,Replicate,Order,Family,Genus,Abundance (# individuals),Density (# individuals/m2),Biomass (g)
HCN,REF,78,10/20/23,> 1,2,Ephemeroptera,Baetidae,Baetis,0,0,0
HCN,REF,78,10/20/23,> 1,3,Ephemeroptera,Baetidae,Baetis,0,0,0
HCN,REF,78,10/20/23,> 1,4,Ephemeroptera,Baetidae,Baetis,0,0,0
HCN,REF,78,10/20/23,> 1,5,Ephemeroptera,Baetidae,Baetis,0,0,0
HCN,REF,78,10/20/23,> 1,1,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
HCN,REF,78,10/20/23,> 1,2,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
HCN,REF,78,10/20/23,> 1,3,Ephemeroptera,Baetiscidae,Baetisca,1,10.76426265,0
HCN,REF,78,10/20/23,> 1,4,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
HCN,REF,78,10/20/23,> 1,5,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
HCN,REF,78,10/20/23,> 1,1,Odonata,Aeshnidae,Boyeria,0,0,0
HCN,REF,78,10/20/23,> 1,2,Odonata,Aeshnidae,Boyeria,0,0,0
HCN,REF,78,10/20/23,> 1,3,Odonata,Aeshnidae,Boyeria,0,0,0
HCN,REF,78,10/20/23,> 1,4,Odonata,Aeshnidae,Boyeria,0,0,0
HCN,REF,78,10/20/23,> 1,5,Odonata,Aeshnidae,Boyeria,0,0,0
HCN,REF,78,10/20/23,> 1,1,Plecoptera,Capniidae,Capniidae,0,0,0
HCN,REF,78,10/20/23,> 1,2,Plecoptera,Capniidae,Capniidae,1,10.76426265,0.061469623
HCN,REF,78,10/20/23,> 1,3,Plecoptera,Capniidae,Capniidae,0,0,0
HCN,REF,78,10/20/23,> 1,4,Plecoptera,Capniidae,Capniidae,2,21.5285253,0.044848878
HCN,REF,78,10/20/23,> 1,5,Plecoptera,Capniidae,Capniidae,0,0,0
HCN,REF,78,10/20/23,> 1,1,Trichoptera,Polycentropodidae,Cernotina,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trichoptera,Polycentropodidae,Cernotina,0,0,0
HCN,REF,78,10/20/23,> 1,3,Trichoptera,Polycentropodidae,Cernotina,0,0,0
HCN,REF,78,10/20/23,> 1,4,Trichoptera,Polycentropodidae,Cernotina,1,10.76426265,0
HCN,REF,78,10/20/23,> 1,5,Trichoptera,Polycentropodidae,Cernotina,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Empididae,Chelifera,0,0,0
HCN,REF,78,10/20/23,> 1,2,Diptera,Empididae,Chelifera,0,0,0
HCN,REF,78,10/20/23,> 1,3,Diptera,Empididae,Chelifera,1,10.76426265,0.158682586
HCN,REF,78,10/20/23,> 1,4,Diptera,Empididae,Chelifera,0,0,0
HCN,REF,78,10/20/23,> 1,5,Diptera,Empididae,Chelifera,0,0,0
HCN,REF,78,10/20/23,> 1,1,Trichoptera,Hydropsychidae,Cheumatopsyche,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trichoptera,Hydropsychidae,Cheumatopsyche,0,0,0
HCN,REF,78,10/20/23,> 1,3,Trichoptera,Hydropsychidae,Cheumatopsyche,0,0,0
HCN,REF,78,10/20/23,> 1,4,Trichoptera,Hydropsychidae,Cheumatopsyche,1,10.76426265,2.042659979
HCN,REF,78,10/20/23,> 1,5,Trichoptera,Hydropsychidae,Cheumatopsyche,1,10.76426265,3.293449015
HCN,REF,78,10/20/23,> 1,1,Diptera,Chironomidae,Chironomidae,0,0,0
HCN,REF,78,10/20/23,> 1,2,Diptera,Chironomidae,Chironomidae,0,0,0
HCN,REF,78,10/20/23,> 1,3,Diptera,Chironomidae,Chironomidae,0,0,0
HCN,REF,78,10/20/23,> 1,4,Diptera,Chironomidae,Chironomidae,0,0,0
HCN,REF,78,10/20/23,> 1,5,Diptera,Chironomidae,Chironomidae,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Chironomidae,Chironomini,0,0,0
HCN,REF,78,10/20/23,> 1,2,Diptera,Chironomidae,Chironomini,1,10.76426265,0.324354316
HCN,REF,78,10/20/23,> 1,3,Diptera,Chironomidae,Chironomini,2,21.5285253,0.27747926
HCN,REF,78,10/20/23,> 1,4,Diptera,Chironomidae,Chironomini,1,10.76426265,0.13873963
HCN,REF,78,10/20/23,> 1,5,Diptera,Chironomidae,Chironomini,0,0,0
HCN,REF,78,10/20/23,> 1,1,Hexapoda,Collembola,Collembola,0,0,0
HCN,REF,78,10/20/23,> 1,2,Hexapoda,Collembola,Collembola,0,0,0
HCN,REF,78,10/20/23,> 1,3,Hexapoda,Collembola,Collembola,0,0,0
HCN,REF,78,10/20/23,> 1,4,Hexapoda,Collembola,Collembola,0,0,0
HCN,REF,78,10/20/23,> 1,5,Hexapoda,Collembola,Collembola,0,0,0
HCN,REF,78,10/20/23,> 1,1,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
HCN,REF,78,10/20/23,> 1,3,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
HCN,REF,78,10/20/23,> 1,4,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
HCN,REF,78,10/20/23,> 1,5,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Pediciidae,Dicranota,0,0,0
HCN,REF,78,10/20/23,> 1,2,Diptera,Pediciidae,Dicranota,0,0,0
HCN,REF,78,10/20/23,> 1,3,Diptera,Pediciidae,Dicranota,0,0,0
HCN,REF,78,10/20/23,> 1,4,Diptera,Pediciidae,Dicranota,0,0,0
HCN,REF,78,10/20/23,> 1,5,Diptera,Pediciidae,Dicranota,0,0,0
HCN,REF,78,10/20/23,> 1,1,Trichoptera,Hydropsychidae,Diplectrona,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trichoptera,Hydropsychidae,Diplectrona,0,0,0
HCN,REF,78,10/20/23,> 1,3,Trichoptera,Hydropsychidae,Diplectrona,0,0,0
HCN,REF,78,10/20/23,> 1,4,Trichoptera,Hydropsychidae,Diplectrona,0,0,0
HCN,REF,78,10/20/23,> 1,5,Trichoptera,Hydropsychidae,Diplectrona,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Dixidae,Dixa,0,0,0
HCN,REF,78,10/20/23,> 1,2,Diptera,Dixidae,Dixa,0,0,0
HCN,REF,78,10/20/23,> 1,3,Diptera,Dixidae,Dixa,0,0,0
HCN,REF,78,10/20/23,> 1,4,Diptera,Dixidae,Dixa,0,0,0
HCN,REF,78,10/20/23,> 1,5,Diptera,Dixidae,Dixa,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Dixidae,Dixella,1,10.76426265,0.0433
HCN,REF,78,10/20/23,> 1,2,Diptera,Dixidae,Dixella,0,0,0
HCN,REF,78,10/20/23,> 1,3,Diptera,Dixidae,Dixella,0,0,0
HCN,REF,78,10/20/23,> 1,4,Diptera,Dixidae,Dixella,0,0,0
HCN,REF,78,10/20/23,> 1,5,Diptera,Dixidae,Dixella,0,0,0
HCN,REF,78,10/20/23,> 1,1,Coleoptera,Psephenidae,Ectopria,1,10.76426265,0.124899502
HCN,REF,78,10/20/23,> 1,2,Coleoptera,Psephenidae,Ectopria,0,0,0
HCN,REF,78,10/20/23,> 1,3,Coleoptera,Psephenidae,Ectopria,0,0,0
HCN,REF,78,10/20/23,> 1,4,Coleoptera,Psephenidae,Ectopria,1,10.76426265,0.124899502
HCN,REF,78,10/20/23,> 1,5,Coleoptera,Psephenidae,Ectopria,1,10.76426265,0.124899502
HCN,REF,78,10/20/23,> 1,1,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
HCN,REF,78,10/20/23,> 1,2,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
HCN,REF,78,10/20/23,> 1,3,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
HCN,REF,78,10/20/23,> 1,4,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
HCN,REF,78,10/20/23,> 1,5,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
HCN,REF,78,10/20/23,> 1,1,Ephemeroptera,Ephemerellidae,Ephemerellidae,0,0,0
HCN,REF,78,10/20/23,> 1,2,Ephemeroptera,Ephemerellidae,Ephemerellidae,0,0,0
HCN,REF,78,10/20/23,> 1,3,Ephemeroptera,Ephemerellidae,Ephemerellidae,0,0,0
HCN,REF,78,10/20/23,> 1,4,Ephemeroptera,Ephemerellidae,Ephemerellidae,0,0,0
HCN,REF,78,10/20/23,> 1,5,Ephemeroptera,Ephemerellidae,Ephemerellidae,0,0,0
HCN,REF,78,10/20/23,> 1,1,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
HCN,REF,78,10/20/23,> 1,2,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
HCN,REF,78,10/20/23,> 1,3,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
HCN,REF,78,10/20/23,> 1,4,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
HCN,REF,78,10/20/23,> 1,5,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
HCN,REF,78,10/20/23,> 1,1,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
HCN,REF,78,10/20/23,> 1,3,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
HCN,REF,78,10/20/23,> 1,4,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
HCN,REF,78,10/20/23,> 1,5,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
HCN,REF,78,10/20/23,> 1,1,Trichoptera,Goeridae,Goera,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trichoptera,Goeridae,Goera,0,0,0
HCN,REF,78,10/20/23,> 1,3,Trichoptera,Goeridae,Goera,0,0,0
HCN,REF,78,10/20/23,> 1,4,Trichoptera,Goeridae,Goera,0,0,0
HCN,REF,78,10/20/23,> 1,5,Trichoptera,Goeridae,Goera,0,0,0
HCN,REF,78,10/20/23,> 1,1,Odonata,Gomphidae,Gomphurus,0,0,0
HCN,REF,78,10/20/23,> 1,2,Odonata,Gomphidae,Gomphurus,0,0,0
HCN,REF,78,10/20/23,> 1,3,Odonata,Gomphidae,Gomphurus,0,0,0
HCN,REF,78,10/20/23,> 1,4,Odonata,Gomphidae,Gomphurus,0,0,0
HCN,REF,78,10/20/23,> 1,5,Odonata,Gomphidae,Gomphurus,0,0,0
HCN,REF,78,10/20/23,> 1,1,Coleoptera,Gyrinidae,Gyrinus,0,0,0
HCN,REF,78,10/20/23,> 1,2,Coleoptera,Gyrinidae,Gyrinus,0,0,0
HCN,REF,78,10/20/23,> 1,3,Coleoptera,Gyrinidae,Gyrinus,0,0,0
HCN,REF,78,10/20/23,> 1,4,Coleoptera,Gyrinidae,Gyrinus,0,0,0
HCN,REF,78,10/20/23,> 1,5,Coleoptera,Gyrinidae,Gyrinus,0,0,0
HCN,REF,78,10/20/23,> 1,1,Ephemeroptera,Heptageniidae,Heptageniidae,0,0,0
HCN,REF,78,10/20/23,> 1,2,Ephemeroptera,Heptageniidae,Heptageniidae,0,0,0
HCN,REF,78,10/20/23,> 1,3,Ephemeroptera,Heptageniidae,Heptageniidae,1,10.76426265,2.949126324
HCN,REF,78,10/20/23,> 1,4,Ephemeroptera,Heptageniidae,Heptageniidae,1,10.76426265,2.079631765
HCN,REF,78,10/20/23,> 1,5,Ephemeroptera,Heptageniidae,Heptageniidae,0,0,0
HCN,REF,78,10/20/23,> 1,1,Odonata,Calopterygidae,Hetaerina,0,0,0
HCN,REF,78,10/20/23,> 1,2,Odonata,Calopterygidae,Hetaerina,0,0,0
HCN,REF,78,10/20/23,> 1,3,Odonata,Calopterygidae,Hetaerina,0,0,0
HCN,REF,78,10/20/23,> 1,4,Odonata,Calopterygidae,Hetaerina,0,0,0
HCN,REF,78,10/20/23,> 1,5,Odonata,Calopterygidae,Hetaerina,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Limoniidae,Hexatoma,0,0,0
HCN,REF,78,10/20/23,> 1,2,Diptera,Limoniidae,Hexatoma,1,10.76426265,3.273755439
HCN,REF,78,10/20/23,> 1,3,Diptera,Limoniidae,Hexatoma,1,10.76426265,7.619679663
HCN,REF,78,10/20/23,> 1,4,Diptera,Limoniidae,Hexatoma,4,43.05705059,6.695510402
HCN,REF,78,10/20/23,> 1,5,Diptera,Limoniidae,Hexatoma,1,10.76426265,2.659523334
HCN,REF,78,10/20/23,> 1,1,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
HCN,REF,78,10/20/23,> 1,3,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
HCN,REF,78,10/20/23,> 1,4,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
HCN,REF,78,10/20/23,> 1,5,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
HCN,REF,78,10/20/23,> 1,1,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
HCN,REF,78,10/20/23,> 1,3,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
HCN,REF,78,10/20/23,> 1,4,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
HCN,REF,78,10/20/23,> 1,5,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
HCN,REF,78,10/20/23,> 1,1,Plecoptera,Perlodidae,Isoperla,0,0,0
HCN,REF,78,10/20/23,> 1,2,Plecoptera,Perlodidae,Isoperla,0,0,0
HCN,REF,78,10/20/23,> 1,3,Plecoptera,Perlodidae,Isoperla,0,0,0
HCN,REF,78,10/20/23,> 1,4,Plecoptera,Perlodidae,Isoperla,0,0,0
HCN,REF,78,10/20/23,> 1,5,Plecoptera,Perlodidae,Isoperla,0,0,0
HCN,REF,78,10/20/23,> 1,1,Lepidoptera,Crambidae,Langessa,0,0,0
HCN,REF,78,10/20/23,> 1,2,Lepidoptera,Crambidae,Langessa,0,0,0
HCN,REF,78,10/20/23,> 1,3,Lepidoptera,Crambidae,Langessa,0,0,0
HCN,REF,78,10/20/23,> 1,4,Lepidoptera,Crambidae,Langessa,0,0,0
HCN,REF,78,10/20/23,> 1,5,Lepidoptera,Crambidae,Langessa,0,0,0
HCN,REF,78,10/20/23,> 1,1,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,1,10.76426265,0.51840919
HCN,REF,78,10/20/23,> 1,2,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,0,0,0
HCN,REF,78,10/20/23,> 1,3,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,0,0,0
HCN,REF,78,10/20/23,> 1,4,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,0,0,0
HCN,REF,78,10/20/23,> 1,5,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,0,0,0
HCN,REF,78,10/20/23,> 1,1,Plecoptera,Leuctridae,Leuctra,0,0,0
HCN,REF,78,10/20/23,> 1,2,Plecoptera,Leuctridae,Leuctra,0,0,0
HCN,REF,78,10/20/23,> 1,3,Plecoptera,Leuctridae,Leuctra,2,21.5285253,0.183497817
HCN,REF,78,10/20/23,> 1,4,Plecoptera,Leuctridae,Leuctra,0,0,0
HCN,REF,78,10/20/23,> 1,5,Plecoptera,Leuctridae,Leuctra,1,10.76426265,0.057874322
HCN,REF,78,10/20/23,> 1,1,Plecoptera,Leuctridae,Leuctridae,0,0,0
HCN,REF,78,10/20/23,> 1,2,Plecoptera,Leuctridae,Leuctridae,0,0,0
HCN,REF,78,10/20/23,> 1,3,Plecoptera,Leuctridae,Leuctridae,1,10.76426265,0.125623495
HCN,REF,78,10/20/23,> 1,4,Plecoptera,Leuctridae,Leuctridae,0,0,0
HCN,REF,78,10/20/23,> 1,5,Plecoptera,Leuctridae,Leuctridae,0,0,0
HCN,REF,78,10/20/23,> 1,1,Hemiptera,Veliidae,Microvelia,2,21.5285253,0.113780644
HCN,REF,78,10/20/23,> 1,2,Hemiptera,Veliidae,Microvelia,0,0,0
HCN,REF,78,10/20/23,> 1,3,Hemiptera,Veliidae,Microvelia,0,0,0
HCN,REF,78,10/20/23,> 1,4,Hemiptera,Veliidae,Microvelia,1,10.76426265,0.175405746
HCN,REF,78,10/20/23,> 1,5,Hemiptera,Veliidae,Microvelia,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Chironominae,Orthocladine,0,0,0
HCN,REF,78,10/20/23,> 1,2,Diptera,Chironominae,Orthocladine,19,204.5209903,1.475120097
HCN,REF,78,10/20/23,> 1,3,Diptera,Chironominae,Orthocladine,38,409.0419806,3.935888664
HCN,REF,78,10/20/23,> 1,4,Diptera,Chironominae,Orthocladine,3,32.29278794,0.585939958
HCN,REF,78,10/20/23,> 1,5,Diptera,Chironominae,Orthocladine,3,32.29278794,0.071380989
HCN,REF,78,10/20/23,> 1,1,Coleoptera,Elmidae,Oulimnius(A),0,0,0
HCN,REF,78,10/20/23,> 1,2,Coleoptera,Elmidae,Oulimnius(A),0,0,0
HCN,REF,78,10/20/23,> 1,3,Coleoptera,Elmidae,Oulimnius(A),1,10.76426265,0.06387
HCN,REF,78,10/20/23,> 1,4,Coleoptera,Elmidae,Oulimnius(A),2,21.5285253,0.12774
HCN,REF,78,10/20/23,> 1,5,Coleoptera,Elmidae,Oulimnius(A),0,0,0
HCN,REF,78,10/20/23,> 1,1,Coleoptera,Elmidae,Oulimnius(L),0,0,0
HCN,REF,78,10/20/23,> 1,2,Coleoptera,Elmidae,Oulimnius(L),1,10.76426265,0.842573224
HCN,REF,78,10/20/23,> 1,3,Coleoptera,Elmidae,Oulimnius(L),5,53.82131324,4.598527086
HCN,REF,78,10/20/23,> 1,4,Coleoptera,Elmidae,Oulimnius(L),0,0,0
HCN,REF,78,10/20/23,> 1,5,Coleoptera,Elmidae,Oulimnius(L),0,0,0
HCN,REF,78,10/20/23,> 1,1,Plecoptera,Capniidae,Paracapnia,0,0,0
HCN,REF,78,10/20/23,> 1,2,Plecoptera,Capniidae,Paracapnia,0,0,0
HCN,REF,78,10/20/23,> 1,3,Plecoptera,Capniidae,Paracapnia,0,0,0
HCN,REF,78,10/20/23,> 1,4,Plecoptera,Capniidae,Paracapnia,0,0,0
HCN,REF,78,10/20/23,> 1,5,Plecoptera,Capniidae,Paracapnia,0,0,0
HCN,REF,78,10/20/23,> 1,1,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
HCN,REF,78,10/20/23,> 1,2,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
HCN,REF,78,10/20/23,> 1,3,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,1,10.76426265,0.937612563
HCN,REF,78,10/20/23,> 1,4,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,6,64.58557589,42.51872135
HCN,REF,78,10/20/23,> 1,5,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
HCN,REF,78,10/20/23,> 1,1,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
HCN,REF,78,10/20/23,> 1,3,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
HCN,REF,78,10/20/23,> 1,4,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
HCN,REF,78,10/20/23,> 1,5,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
HCN,REF,78,10/20/23,> 1,1,Trichoptera,Polycentropodidae,Polycentropus,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trichoptera,Polycentropodidae,Polycentropus,1,10.76426265,0.661849376
HCN,REF,78,10/20/23,> 1,3,Trichoptera,Polycentropodidae,Polycentropus,1,10.76426265,0.661849376
HCN,REF,78,10/20/23,> 1,4,Trichoptera,Polycentropodidae,Polycentropus,1,10.76426265,0.977690709
HCN,REF,78,10/20/23,> 1,5,Trichoptera,Polycentropodidae,Polycentropus,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Ceratopogonidae,Probezzia,1,10.76426265,3.467276304
HCN,REF,78,10/20/23,> 1,2,Diptera,Ceratopogonidae,Probezzia,4,43.05705059,20.64117844
HCN,REF,78,10/20/23,> 1,3,Diptera,Ceratopogonidae,Probezzia,0,0,0
HCN,REF,78,10/20/23,> 1,4,Diptera,Ceratopogonidae,Probezzia,0,0,0
HCN,REF,78,10/20/23,> 1,5,Diptera,Ceratopogonidae,Probezzia,2,21.5285253,5.865290396
HCN,REF,78,10/20/23,> 1,1,Coleoptera,Psephenidae,Psephenus,0,0,0
HCN,REF,78,10/20/23,> 1,2,Coleoptera,Psephenidae,Psephenus,0,0,0
HCN,REF,78,10/20/23,> 1,3,Coleoptera,Psephenidae,Psephenus,0,0,0
HCN,REF,78,10/20/23,> 1,4,Coleoptera,Psephenidae,Psephenus,0,0,0
HCN,REF,78,10/20/23,> 1,5,Coleoptera,Psephenidae,Psephenus,0,0,0
HCN,REF,78,10/20/23,> 1,1,Trichoptera,Pupa,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Pupa,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Chironomidae,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,2,Trichoptera,Pupa,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,2,Diptera,Pupa,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,2,Diptera,Chironomidae,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,3,Trichoptera,Pupa,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,3,Diptera,Pupa,Pupa,7,75.34983854,1.2576
HCN,REF,78,10/20/23,> 1,3,Diptera,Chironomidae,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,4,Trichoptera,Pupa,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,4,Diptera,Pupa,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,4,Diptera,Chironomidae,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,5,Trichoptera,Pupa,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,5,Diptera,Pupa,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,5,Diptera,Chironomidae,Pupa,0,0,0
HCN,REF,78,10/20/23,> 1,1,Hemiptera,Veliidae,Rhagovelia,0,0,0
HCN,REF,78,10/20/23,> 1,2,Hemiptera,Veliidae,Rhagovelia,0,0,0
HCN,REF,78,10/20/23,> 1,3,Hemiptera,Veliidae,Rhagovelia,0,0,0
HCN,REF,78,10/20/23,> 1,4,Hemiptera,Veliidae,Rhagovelia,0,0,0
HCN,REF,78,10/20/23,> 1,5,Hemiptera,Veliidae,Rhagovelia,0,0,0
HCN,REF,78,10/20/23,> 1,1,Megaloptera,Sialidae,Sialis,0,0,0
HCN,REF,78,10/20/23,> 1,2,Megaloptera,Sialidae,Sialis,0,0,0
HCN,REF,78,10/20/23,> 1,3,Megaloptera,Sialidae,Sialis,0,0,0
HCN,REF,78,10/20/23,> 1,4,Megaloptera,Sialidae,Sialis,0,0,0
HCN,REF,78,10/20/23,> 1,5,Megaloptera,Sialidae,Sialis,0,0,0
HCN,REF,78,10/20/23,> 1,1,Gastropoda,Lymnaidae,Stagnicola,0,0,0
HCN,REF,78,10/20/23,> 1,2,Gastropoda,Lymnaidae,Stagnicola,0,0,0
HCN,REF,78,10/20/23,> 1,3,Gastropoda,Lymnaidae,Stagnicola,0,0,0
HCN,REF,78,10/20/23,> 1,4,Gastropoda,Lymnaidae,Stagnicola,0,0,0
HCN,REF,78,10/20/23,> 1,5,Gastropoda,Lymnaidae,Stagnicola,0,0,0
HCN,REF,78,10/20/23,> 1,1,Coleoptera,Elmidae,Stenelmis (A),0,0,0
HCN,REF,78,10/20/23,> 1,2,Coleoptera,Elmidae,Stenelmis (A),0,0,0
HCN,REF,78,10/20/23,> 1,3,Coleoptera,Elmidae,Stenelmis (A),0,0,0
HCN,REF,78,10/20/23,> 1,4,Coleoptera,Elmidae,Stenelmis (A),0,0,0
HCN,REF,78,10/20/23,> 1,5,Coleoptera,Elmidae,Stenelmis (A),0,0,0
HCN,REF,78,10/20/23,> 1,1,Coleoptera,Elmidae,Stenelmis (L),0,0,0
HCN,REF,78,10/20/23,> 1,2,Coleoptera,Elmidae,Stenelmis (L),0,0,0
HCN,REF,78,10/20/23,> 1,3,Coleoptera,Elmidae,Stenelmis (L),0,0,0
HCN,REF,78,10/20/23,> 1,4,Coleoptera,Elmidae,Stenelmis (L),2,21.5285253,19.22868513
HCN,REF,78,10/20/23,> 1,5,Coleoptera,Elmidae,Stenelmis (L),0,0,0
HCN,REF,78,10/20/23,> 1,1,Ephemeroptera,Heptageniidae,Stenonema,4,43.05705059,5.155012767
HCN,REF,78,10/20/23,> 1,2,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
HCN,REF,78,10/20/23,> 1,3,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
HCN,REF,78,10/20/23,> 1,4,Ephemeroptera,Heptageniidae,Stenonema,4,43.05705059,8.150150347
HCN,REF,78,10/20/23,> 1,5,Ephemeroptera,Heptageniidae,Stenonema,1,10.76426265,0.2266518
HCN,REF,78,10/20/23,> 1,1,Odonata,Gomphidae,Stylogomphurus,0,0,0
HCN,REF,78,10/20/23,> 1,2,Odonata,Gomphidae,Stylogomphurus,0,0,0
HCN,REF,78,10/20/23,> 1,3,Odonata,Gomphidae,Stylogomphurus,3,32.29278794,3.783832181
HCN,REF,78,10/20/23,> 1,4,Odonata,Gomphidae,Stylogomphurus,0,0,0
HCN,REF,78,10/20/23,> 1,5,Odonata,Gomphidae,Stylogomphurus,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Tanypodinae,Tanypodinae,1,10.76426265,0.020210028
HCN,REF,78,10/20/23,> 1,2,Diptera,Tanypodinae,Tanypodinae,1,10.76426265,0.184077318
HCN,REF,78,10/20/23,> 1,3,Diptera,Tanypodinae,Tanypodinae,0,0,0
HCN,REF,78,10/20/23,> 1,4,Diptera,Tanypodinae,Tanypodinae,1,10.76426265,0.285697382
HCN,REF,78,10/20/23,> 1,5,Diptera,Tanypodinae,Tanypodinae,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Chironominae,Tanytarsini,0,0,0
HCN,REF,78,10/20/23,> 1,2,Diptera,Chironominae,Tanytarsini,0,0,0
HCN,REF,78,10/20/23,> 1,3,Diptera,Chironominae,Tanytarsini,0,0,0
HCN,REF,78,10/20/23,> 1,4,Diptera,Chironominae,Tanytarsini,0,0,0
HCN,REF,78,10/20/23,> 1,5,Diptera,Chironominae,Tanytarsini,0,0,0
HCN,REF,78,10/20/23,> 1,1,Diptera,Tipulidae,Tipula,1,10.76426265,0.742599215
HCN,REF,78,10/20/23,> 1,2,Diptera,Tipulidae,Tipula,10,107.6426265,8.54555444
HCN,REF,78,10/20/23,> 1,3,Diptera,Tipulidae,Tipula,30,322.9278794,32.8470035
HCN,REF,78,10/20/23,> 1,4,Diptera,Tipulidae,Tipula,4,43.05705059,7.162257106
HCN,REF,78,10/20/23,> 1,5,Diptera,Tipulidae,Tipula,1,10.76426265,1.029031839
HCN,REF,78,10/20/23,> 1,1,Odonata,Aeshnidae,Triacanthagyna,0,0,0
HCN,REF,78,10/20/23,> 1,2,Odonata,Aeshnidae,Triacanthagyna,0,0,0
