"Site","SC.Category","SC.Level","Sample.Date","Fraction","Replicate","Order","Family","Genus","Abundance","Density","Biomass","Biomass.Area.Corrected"
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Pediciidae","Dicranota",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Trichoptera","Hydropsychidae","Diplectrona",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Dixidae","Dixa",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Dixidae","Dixella",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Coleoptera","Psephenidae","Ectopria",1,10.76426265,0.124899502,1.3444510443822
"HCN","REF","78","10/20/23","> 1",4,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Ephemeroptera","Ephemerellidae","Ephemerellidae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Trichoptera","Goeridae","Goera",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Ephemeroptera","Heptageniidae","Heptageniidae",1,10.76426265,2.079631765,22.3857025337431
"HCN","REF","78","10/20/23","> 1",4,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Limoniidae","Hexatoma",4,43.05705059,6.695510402,288.288930104785
"HCN","REF","78","10/20/23","> 1",4,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Plecoptera","Leuctridae","Leuctra",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Hemiptera","Veliidae","Microvelia",1,10.76426265,0.175405746,1.88811352026319
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Chironominae","Orthocladine",3,32.29278794,0.585939958,18.9216348092665
"HCN","REF","78","10/20/23","> 1",4,"Coleoptera","Elmidae","Oulimnius(A)",2,21.5285253,0.12774,2.750053821822
"HCN","REF","78","10/20/23","> 1",4,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Plecoptera","Capniidae","Paracapnia",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",6,64.58557589,42.51872135,2746.09610449619
"HCN","REF","78","10/20/23","> 1",4,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Trichoptera","Polycentropodidae","Polycentropus",1,10.76426265,0.977690709,10.5241195821407
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Trichoptera","Pupa","Pupa",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Pupa","Pupa",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Chironomidae","Pupa",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Megaloptera","Sialidae","Sialis",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Coleoptera","Elmidae","Stenelmis (L)",2,21.5285253,19.22868513,413.965234306939
"HCN","REF","78","10/20/23","> 1",4,"Ephemeroptera","Heptageniidae","Stenonema",4,43.05705059,8.150150347,350.921435806885
"HCN","REF","78","10/20/23","> 1",4,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Tanypodinae","Tanypodinae",1,10.76426265,0.285697382,3.07532165826538
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"HCN","REF","78","10/20/23","> 1",4,"Diptera","Tipulidae","Tipula",4,43.05705059,7.162257106,308.385666551629
"HCN","REF","78","10/20/23","> 1",4,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Plecoptera","Perlidae","Acroneuria",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Plecoptera","Adult","Adult",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Adult","Adult",1,10.76426265,0.471063475,5.07065096972171
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Adult","Adult",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Stratiomyidae","Allognasta",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Limoniidae","Antocha",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Athericidae","Atherix",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Plecoptera","Capniidae","Capniidae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Empididae","Chelifera",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Trichoptera","Hydropsychidae","Cheumatopsyche",1,10.76426265,3.293449015,35.4515502218438
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Chironomidae","Chironomini",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Hexapoda","Collembola","Collembola",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Pediciidae","Dicranota",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Trichoptera","Hydropsychidae","Diplectrona",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Dixidae","Dixa",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Dixidae","Dixella",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Coleoptera","Psephenidae","Ectopria",1,10.76426265,0.124899502,1.3444510443822
"HCN","REF","78","10/20/23","> 1",5,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Ephemeroptera","Ephemerellidae","Ephemerellidae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Trichoptera","Goeridae","Goera",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Limoniidae","Hexatoma",1,10.76426265,2.659523334,28.6278076909797
"HCN","REF","78","10/20/23","> 1",5,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Plecoptera","Leuctridae","Leuctra",1,10.76426265,0.057874322,0.622974402698673
"HCN","REF","78","10/20/23","> 1",5,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Chironominae","Orthocladine",3,32.29278794,0.071380989,2.30509114072447
"HCN","REF","78","10/20/23","> 1",5,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Plecoptera","Capniidae","Paracapnia",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Ceratopogonidae","Probezzia",2,21.5285253,5.865290396,126.271052682133
"HCN","REF","78","10/20/23","> 1",5,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Trichoptera","Pupa","Pupa",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Pupa","Pupa",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Chironomidae","Pupa",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Megaloptera","Sialidae","Sialis",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Ephemeroptera","Heptageniidae","Stenonema",1,10.76426265,0.2266518,2.43973950529527
"HCN","REF","78","10/20/23","> 1",5,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"HCN","REF","78","10/20/23","> 1",5,"Diptera","Tipulidae","Tipula",1,10.76426265,1.029031839,11.0767689902085
"HCN","REF","78","10/20/23","> 1",5,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Perlidae","Acroneuria",1,10.76426265,1.575942758,16.9638617684774
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Adult","Adult",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Adult","Adult",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Capniidae","Allocapnia",29,312.1636168,1.947659564,607.988453793351
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Limoniidae","Antocha",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Athericidae","Atherix",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Hymenoptera","Braconidae (A)","Braconidae (A)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Capniidae","Capniidae",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Ceratopogonidae","Ceraptogoninae",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Cernotina",2,21.5285253,0.351689118,7.57134807459768
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Empididae","Chelifera",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Trichoptera","Hydropsychidae","Cheumatopsyche",5,53.82131324,9.606608602,517.04029074232
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Chironomidae","Chironomidae",1,10.76426265,0.012582795,0.135444510251107
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Chironomidae","Chironomini",1,10.76426265,0.080994866,0.871850010925555
"FRY","MID","402","10/21/23","> 1",1,"Hexapoda","Collembola","Collembola",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Pediciidae","Dicranota",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Trichoptera","Hydropsychidae","Diplectrona",16,172.2282024,11.03270323,1900.14264491557
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Dixidae","Dixa",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Psephenidae","Ectopria",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Trichoptera","Goeridae","Goera",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Dryopidae","Helichus (A)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Hemiptera","Hemiptera","Hemiptera",1,10.76426265,0.245106109,2.63838653439553
"FRY","MID","402","10/21/23","> 1",1,"Hemiptera (terrestrial)","Hemiptera (terrestrial)","Hemiptera (terrestrial)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Limoniidae","Hexatoma",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Trichoptera","Hydropsychidae","Hydropsyche",3,32.29278794,8.218593419,265.401294444847
"FRY","MID","402","10/21/23","> 1",1,"Hymenoptera (terrestrial) (A)","Hymenoptera (terrestrial) (A)","Hymenoptera (terrestrial) (A)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Leuctridae","Leuctra (A)",1,10.76426265,0.763084911,8.21404640625587
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Leuctridae","Leuctra (L)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Empididae","Neoplasta",2,21.5285253,1.402249466,30.1883631056925
"FRY","MID","402","10/21/23","> 1",1,"Oligochaea","Oligochaeta","Oligochaeta",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Elmidae","Optioservus (A)",1,10.76426265,0.45238,4.869537137607
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Elmidae","Optioservus (L)",1,10.76426265,1.237527349,13.3210694211942
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Chironominae","Orthocladine",8,86.11410118,1.288644287,110.970444515747
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Elmidae","Oulimnius(L)",4,43.05705059,1.380599339,59.4445355838436
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Capniidae","Paracapnia",4,43.05705059,0.438611228,18.885305833338
"FRY","MID","402","10/21/23","> 1",1,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Psephenidae","Psephenus",2,21.5285253,0.365646397,7.87182770866834
"FRY","MID","402","10/21/23","> 1",1,"Trichoptera","Pupa","Pupa",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Chironomidae","Pupa",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Pupa","Pupa",3,32.29278794,0.348917318,11.2675129587675
"FRY","MID","402","10/21/23","> 1",1,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Trichoptera","Rhyaciphilidae","Rhyacophila",2,21.5285253,0.844033445,18.1707953747287
"FRY","MID","402","10/21/23","> 1",1,"Megaloptera","Sialidae","Sialis",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Simuliidae","Simulium",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Ephemeroptera","Heptageniidae","Stenonema",2,21.5285253,7.077114232,152.359832794602
"FRY","MID","402","10/21/23","> 1",1,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Taeniopterygidae","Taeniopteryx",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Tipulidae","Tipula",1,10.76426265,1.774924867,19.1057574524043
"FRY","MID","402","10/21/23","> 1",1,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Perlidae","Acroneuria",18,193.7567277,44.3306539,8589.36243646524
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Adult","Adult",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Adult","Adult",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Capniidae","Allocapnia",25,269.1065662,1.185333926,318.981142626225
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Limoniidae","Antocha",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Athericidae","Atherix",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Hymenoptera","Braconidae (A)","Braconidae (A)",1,10.76426265,0.309587872,3.33248516746258
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Capniidae","Capniidae",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Ceratopogonidae","Ceraptogoninae",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Empididae","Chelifera",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Hydropsychidae","Cheumatopsyche",13,139.9354144,26.42344361,3697.57553144038
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Chironomidae","Chironomini",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Hexapoda","Collembola","Collembola",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Pediciidae","Dicranota",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Hydropsychidae","Diplectrona",11,118.4068891,6.502220458,769.907696674157
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Dixidae","Dixa",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Psephenidae","Ectopria",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Ephemeridae","Ephemera",1,10.76426265,1.487685308,16.0138353958581
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Glossosomatidae","Glossosoma",1,10.76426265,0.504123662,5.42651950584782
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Goeridae","Goera",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Dryopidae","Helichus (A)",1,10.76426265,4.6258,49.79332616637
"FRY","MID","402","10/21/23","> 1",2,"Hemiptera","Hemiptera","Hemiptera",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Hemiptera (terrestrial)","Hemiptera (terrestrial)","Hemiptera (terrestrial)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Limoniidae","Hexatoma",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Hymenoptera (terrestrial) (A)","Hymenoptera (terrestrial) (A)","Hymenoptera (terrestrial) (A)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Pleocoptera","Leuctridae","Leuctra(A)",1,10.76426265,1.212311012,13.0496341466553
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Leuctridae","Leuctra(L)",3,32.29278794,0.241372139,7.7945792993512
"FRY","MID","402","10/21/23","> 1",2,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Empididae","Neoplasta",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Oligochaea","Oligochaeta","Oligochaeta",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Elmidae","Optioservus (A)",6,64.58557589,2.71428,175.303336926709
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Elmidae","Optioservus (L)",1,10.76426265,0.784137652,8.4406636398823
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Chironominae","Orthocladine",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Capniidae","Paracapnia",3,32.29278794,0.377141605,12.1789538736162
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Psephenidae","Psephenus",3,32.29278794,1.020853411,32.9662027192487
